id,Cargo_id,employee_id,Inicial,Final,Vinc.Empreg.,ID_Lider,Criado_em,Upload_em
aa86ebf8-38fb-4d42-bc58-77ca415fa0d6,3912ab8d-46d3-4d5d-a487-8da285f3d739,cc7ec5a7-e8d8-40c1-b3fc-9eaab7be0261,2022-04-02  ,,CLT,fde7ecea-4645-4508-ae55-a863cff6a11a,01-31-2023,01-31-2023
4bb30c7d-8f45-4019-a701-bc1dc86d711c,ab4b6646-d3da-4dac-abdb-8c623b3df89c,545d55c0-62f8-42d0-930d-f83866b44b60,1974-10-30,,PJ,a57656c1-2d6e-4c2e-b019-329536f60d10,01-31-2023,01-31-2023
68a4158a-3625-4e8d-86c2-d2efd1f351ee,fbbc67f3-c5cf-46d2-9180-8f11e4fb8a8d,c61aa954-e38b-4a21-b283-2ae0126b11c0,2017-04-11,,CLT,b624968d-e5c7-47bf-a5bf-ab37e2b5ed3d,01-31-2023,01-31-2023
cd38bb16-a8e4-4146-bbed-3d0ba1621f7b,061df17e-fb79-4628-b585-1b37ec03f66b,2b46cc6e-1014-4d8c-8817-6cfc3e4b642b,1978-08-18,,CLT,a9c6982b-ecea-49ce-b785-2754d41aa4ea,01-31-2023,01-31-2023
6769f28c-1d60-4db9-9eba-b5278fd9ef2b,137f7c42-e97a-4a12-bb5d-102a113bd17e,d322fc5c-00eb-4b45-b93b-222ac4371eb8,1979-10-03,,CLT,6b63e748-624a-4cad-97fe-125af9acab6a,01-31-2023,01-31-2023
2282fdd8-0585-408b-acdb-09b54931ebf6,d2d0fa3c-204a-4018-a6b1-534e932494ff,ee330897-1589-47eb-ba6e-47a39232b2db,1988-07-06,,CLT,b8f7ca53-17ab-4985-b546-a494a5b54ea8,01-31-2023,01-31-2023
6281f053-0617-427c-b0e1-d1ceca682a26,adb8a9c6-421a-4dc1-bf0c-b849d4d28d22,f21a84a0-9625-4b38-a5d3-7d4c790981c3,2002-10-23,,PJ,16f596df-8d77-41f6-8d8c-5e121a45b64f,01-31-2023,01-31-2023
bd4e9bcb-d455-4295-a4ab-ea8077072633,bc607324-5818-4355-aa7c-1fafb02a2ebc,e22aa9fb-c3bb-41a1-95bb-0822775c0e5c,1997-02-25,,CLT,f1e94621-cb32-4651-a1fb-6da8746afb6c,01-31-2023,01-31-2023
d6356247-fe66-4230-82dd-4f903ed7bc5e,32e345e4-e587-40ec-961c-73e460046927,7fe1d7eb-7bbf-44e7-96e7-1960363df50c,1994-04-23,,PJ,9b4b69ec-7692-413e-a8ec-111272d98971,01-31-2023,01-31-2023
1adf3879-7a59-41a3-a48f-5e243434ec09,0901d2ec-6e85-4fa3-a0d7-bb82f16ca79b,6d0ae6cf-c63f-4ccb-963b-46043fde61a7,1994-09-03,,CLT,10c33f28-f10d-436e-88f8-73e776628fcc,01-31-2023,01-31-2023
6dbe3f45-10c0-4811-92b3-a1b2427ce2d4,96c919f1-bed8-4a4d-b21b-a5470c8486d6,7c8720cb-83b5-4324-bc9b-fd28569765ed,1996-03-11,2022-04-02  ,CLT,cab4bb07-02e4-4bb2-bbeb-34d1ec5b2de5,01-31-2023,01-31-2023
fb2ab8e0-3bb7-4a3d-bf3c-d3f5a6aa914a,2737be1f-66b7-4e03-b620-72f87ed5bb96,7c8720cb-83b5-4324-bc9b-fd28569765ed,2022-04-02  ,,CLT,cab4bb07-02e4-4bb2-bbeb-34d1ec5b2de5,01-31-2023,01-31-2023
192ae2e6-73a3-4c1b-9ee6-67c9b59b699f,d2cf9a73-a190-4e98-99b9-3ab1c06439c3,8996e965-0dd1-4edd-b37a-225f2b3a4a93,2017-08-01,,PJ,d322fc5c-00eb-4b45-b93b-222ac4371eb8,01-31-2023,01-31-2023
b214998f-46ca-411b-ac9d-5954aef881a8,e66132f2-55b3-4339-8515-4322ed0c1d48,baf82a47-8300-4799-b5f8-8f9224cc354f,1973-01-31,,CLT,bc0a8422-a284-40e5-aadf-4e5c27acb288,01-31-2023,01-31-2023
ffb48881-98ec-4572-ac16-6ebadce999af,8dfa88dd-0915-4dda-b5d8-a009a0657327,67fd2e0c-97a8-478b-835e-88e255fc0a2f,1998-12-22,,CLT,0e3e7940-93ab-4274-b41c-ed81bbb6007f,01-31-2023,01-31-2023
e925af6a-8049-4f72-bed6-3dccae478172,dedabc93-b4b6-4970-84b7-4aabf047c1cb,6d8ea36b-cc11-4935-be23-2d43c73efa54,1985-12-09,,CLT,c3468848-0b1c-4480-a4cb-0719055cfc97,01-31-2023,01-31-2023
44d3154c-a6b4-43e7-af28-67d65157c787,c68b497a-48a5-40ae-aab3-0fd0e98ed4a8,17ad5b13-2c07-4220-9462-c0a683beab3e,2020-09-23,2022-04-02  ,PJ,58dca735-4e64-4504-afdd-139a4ccc906c,01-31-2023,01-31-2023
3d9a5170-b758-4c9c-9abb-a9ef7fdb4ddf,11e1bc5b-4c63-415f-a3dc-ac9c3943b85c,17ad5b13-2c07-4220-9462-c0a683beab3e,2022-04-02  ,,PJ,58dca735-4e64-4504-afdd-139a4ccc906c,01-31-2023,01-31-2023
d92e24a7-01bd-40d6-b5f6-d08245181c86,f9f8a14c-91cb-42eb-80df-e42615384816,54917bd3-af2a-4595-81b8-7e17159f6fa7,1990-07-22,,CLT,59a12d4e-9da2-4ef2-8bfe-644615135a56,01-31-2023,01-31-2023
e6a78219-ca55-44e2-adde-1e0cbd46459c,8d7be6b6-409f-429f-bf83-83006202b9a5,3cf1a352-80b8-40a3-a5d8-07fabe3e81e4,1976-04-12,,CLT,2ac84dbb-1456-4a0c-9d89-5fe70870de4d,01-31-2023,01-31-2023
539a6d66-312f-4624-99dd-eaedae6c0ccd,67404018-b9a9-451c-9249-83740fe274b7,6e23c90a-108d-4ed1-9553-cad407eae2dc,2008-12-22,,PJ,f094abe6-7277-4577-a7b1-017d9dc6438d,01-31-2023,01-31-2023
8af8d3bc-05b5-40b9-a42c-2d2291fda2f6,821db10d-b80d-4ec8-89f8-9750a813cbaa,d6bf7d0e-cfa0-4296-b7d0-9a0e1ede2f35,1975-06-19,,CLT,0f7770d5-d4a0-4e8e-b58d-2207f4ad6c9d,01-31-2023,01-31-2023
28d4e3b0-23fd-4cf1-8574-55355a95fd9b,fbcb299a-d402-4ebf-b8d6-c65cb8c0825f,4096338d-764f-419a-8330-81dc640e7e15,2022-05-23,,PJ,1e4e2cfe-c426-4e12-95a7-5978263a9ddd,01-31-2023,01-31-2023
459ac6b0-c367-43bb-a09e-d4359d8d2f38,82d8a21a-759f-4d91-82a6-b7d3c9784e5f,8af1fd79-6905-41a5-9a8a-10813fe2958b,2001-02-24,,PJ,859bc6df-9ef7-405b-9044-29ed5577770a,01-31-2023,01-31-2023
cecde844-a857-4517-8252-b2067932a3f8,84817b60-cc6d-425d-9dc3-e1d8e4c8a48d,6d55797f-95aa-41ae-b67c-5b5629599e00,2006-03-03,,CLT,67815c88-93e5-4694-a28a-2f9c4e6ef242,01-31-2023,01-31-2023
bef1b12a-39bb-4466-9b5c-57eb32408099,8d281af1-8c76-469f-a16a-53214b33aa6f,0d882b5d-60e3-44cb-8cd4-59b2d7f3f285,1985-05-28,,CLT,7743faef-24fc-40db-a711-e61ce7c948a5,01-31-2023,01-31-2023
284dc414-cf6b-4cac-9692-27ea5aaebfd6,5a1abfdf-5951-4e76-9f53-85a4fdbd6059,855075d1-44c5-49b4-b85a-aadc8637ae8a,1978-07-28,,CLT,dbba4a8a-d3b6-4301-822e-1bc72cbe1a20,01-31-2023,01-31-2023
dd0b939d-9fc4-45b6-af3e-aec08eceac96,f8e62f31-662d-4dca-bce4-8277ccb6015b,9795beca-1658-4964-aa8a-fe041d49f44b,1984-03-11,,CLT,8d3c3f41-a60a-48a2-a550-47c5ad98f269,01-31-2023,01-31-2023
b916b3e5-3dc1-4068-9d53-f4e87d4ec4f8,80c4e8f1-ae69-458a-a4e5-96dc932c779b,58d88371-e5f8-4254-bde2-6b7fb90847bc,1989-09-23,,PJ,b162d25d-4d38-4e3a-a85d-ece544891a4c,01-31-2023,01-31-2023
aa843292-3c09-44b9-9264-c52516b934c0,5a53af99-48c4-48d6-b75e-8f5f40381e8f,2783da86-b2b6-4d00-a27f-93cdcf719868,2016-08-08,,CLT,a08544aa-0af9-4395-9b4d-c04f19f0185d,01-31-2023,01-31-2023
f6d335eb-e38a-4b01-aad0-36c203031376,fd6d7edd-1531-45df-ab06-d4f9423c4c5f,2665ef0b-1177-449d-86ad-fb0aafa84267,1981-12-21,,CLT,3000f0b6-0055-4525-89e4-3243afe2a23e,01-31-2023,01-31-2023
a77ad821-761e-4f75-93f7-fd16ce3a1ed5,a24e4885-f38f-477b-a52d-ddf84f4763a8,88e31a21-afb1-4d22-86a1-224619866d44,2006-10-01,,PJ,ca1a67cd-3d5b-4320-b2d5-f23cf79ae24c,01-31-2023,01-31-2023
8159b785-5dfd-4e4f-aafc-da709c54268b,eb4a6ea9-3a6e-4cc6-9519-c55bca3e45d4,bc101a29-0486-4ad1-af17-dd56bb2884c4,1994-07-29,,CLT,bc0a8422-a284-40e5-aadf-4e5c27acb288,01-31-2023,01-31-2023
2afb7bb3-caa0-4ba8-b1b0-976ecdbd82c3,becbea52-59fb-4e82-92df-21f04a50187b,b5b53d29-4410-45f2-b6a8-33ec95feba90,2006-09-18,,PJ,e9590c70-ecb7-4a6d-bc13-0f495d854fc9,01-31-2023,01-31-2023
2a5fb048-17db-4a45-ba61-ecbafd8778e9,94b9b793-d710-46c7-a335-c74631b5ccb1,85e37a67-9435-4598-88e5-c30feea44b85,2018-04-24,,CLT,91bd2d06-f066-4922-8822-0a229c3c8b12,01-31-2023,01-31-2023
90750eb6-9cf9-4062-8c7c-c44ac4f8d510,9f29bf3d-3e1e-478b-bb65-aa652d0ace61,7743faef-24fc-40db-a711-e61ce7c948a5,2003-06-09,,PJ,58dca735-4e64-4504-afdd-139a4ccc906c,01-31-2023,01-31-2023
7119d6ff-fe80-465c-bb96-29ed186ba965,df44a5dc-cf23-4444-b9b0-9e5f45f3619e,ca1a67cd-3d5b-4320-b2d5-f23cf79ae24c,1974-04-19,2022-04-02  ,CLT,19596123-26e5-45ac-9fc2-17df08217dc2,01-31-2023,01-31-2023
1364e648-8796-4a2e-b048-8bd4fc0bf742,5f35cb43-a3b4-43e2-bb13-3c35f5f83765,ca1a67cd-3d5b-4320-b2d5-f23cf79ae24c,2022-04-02  ,,CLT,19596123-26e5-45ac-9fc2-17df08217dc2,01-31-2023,01-31-2023
14623da1-6429-4ab6-84ff-cb76a324f9a5,52e21914-3985-4c11-b558-d92fa4e8a216,07b9a63c-6b51-4185-b8f6-c863cdaa7b65,1998-10-02,,CLT,58a109a2-a017-4834-b790-d07844e57844,01-31-2023,01-31-2023
463ad36b-9018-4841-9241-5e211888b3b5,80c4e8f1-ae69-458a-a4e5-96dc932c779b,25477289-34b7-4e23-b71c-c348f9276bab,2023-01-04,,CLT,c2a13809-57e7-4b8c-af03-4a7788d0a807,01-31-2023,01-31-2023
20ff711f-b199-4bda-9870-b19182856644,d2d0fa3c-204a-4018-a6b1-534e932494ff,46e56256-7e1f-4b59-84dd-1d31762315b7,1988-09-16,,CLT,15eaa1a1-bb36-496c-b97b-0181d458ee28,01-31-2023,01-31-2023
46effc1b-2908-43f1-9e03-0582302ba054,3b1adaa5-ce0f-4f5e-8204-af206be64b16,4ecab03f-399b-4d91-9909-2defd4db12fe,2023-01-06,,CLT,8e17c87f-3676-4980-9a73-59a5be426c62,01-31-2023,01-31-2023
9b7e2ec9-f50c-4a34-8900-070a1528850a,2ed308b0-e008-4ad6-84b1-79e6b0934537,6f6e6d2b-b679-4c22-b8a2-f4c1e557f2a9,1981-06-12,,CLT,c65d13f1-b470-4e10-a940-671ee505a449,01-31-2023,01-31-2023
d140ea54-f4cc-47c0-9ed5-0767d1e15c6b,2737be1f-66b7-4e03-b620-72f87ed5bb96,0a445655-77d8-4696-a5bf-83fbd69a321b,1988-10-24,,PJ,9938e073-0f20-4abb-99ab-437df4a835ce,01-31-2023,01-31-2023
7fdcd6f5-3d35-498b-9bf1-c079503cbe1c,f1d0a6b8-1622-4d7c-9ff8-47fe0b735c44,5e04178e-dc12-457f-b133-c7a27025fc80,1980-10-15,,CLT,4e07a73e-0d90-4106-a478-5f532d677bf4,01-31-2023,01-31-2023
99baffa4-472d-4f81-90fd-4ec06eae48ed,bb5d60e5-4955-4c95-8e6c-77e98d5f2469,e57a89dc-9ea3-4acb-a208-d4ad02c90015,1987-07-07,,PJ,dbba4a8a-d3b6-4301-822e-1bc72cbe1a20,01-31-2023,01-31-2023
3f2f8495-2756-4a5d-b527-4d3ae792f545,c580dcdd-94b3-4ca6-8bad-fc39b72f10d7,f13f1400-dedc-49b4-bab5-a3a846603c3f,1995-01-04,,PJ,58dca735-4e64-4504-afdd-139a4ccc906c,01-31-2023,01-31-2023
212344fe-1f4b-4087-8369-a536a0bbf000,d69cc21d-fa59-4ec9-a804-07246af801c9,25dbcd87-6c33-453b-bbef-d479a88f876e,2021-02-18,,PJ,b35ab24d-ea32-48d2-9ec2-c2e8361cfd1e,01-31-2023,01-31-2023
bdf715c9-70c7-4259-ba10-54ee5cf58e44,1fc4ae79-3ce9-4f4c-ae5b-9afb22d3ae06,15eaa1a1-bb36-496c-b97b-0181d458ee28,1988-10-02,,PJ,47381c3d-e2b7-4411-82b1-609cf7d18d6f,01-31-2023,01-31-2023
fc7e9254-fc2e-4150-b03f-051f6709d5df,2dd56b27-3b5c-4743-9b3b-c54f44e9cede,05e2326c-aa24-4247-b863-e877d7ca9595,2007-01-09,,PJ,852dcb17-6272-49b4-90ce-1991019414f0,01-31-2023,01-31-2023
db6368f7-8636-4216-8b2c-b910201871f6,8d281af1-8c76-469f-a16a-53214b33aa6f,bada92d0-3465-4183-9839-878abc4d21af,1976-05-19,,PJ,84fb9ccf-0a94-49a2-b585-7a882629f885,01-31-2023,01-31-2023
43c0aa4b-d5a1-45a2-8189-54b997907e2e,3037d88f-f2d4-4f63-a017-e7e8a285d518,9430961c-a62a-4ec1-b7d7-45dac5465c83,2004-03-13,,PJ,1c2ee5bb-f6f8-484f-8e17-83df5c26f2a8,01-31-2023,01-31-2023
bab205b2-0869-4775-9f74-f750f768bd12,adb8a9c6-421a-4dc1-bf0c-b849d4d28d22,0ec50271-2fd1-41e8-95f7-02df4fb24bd7,1984-07-04,,CLT,a57656c1-2d6e-4c2e-b019-329536f60d10,01-31-2023,01-31-2023
d44d1497-74a9-42d4-ac37-f1f45dede6c9,867343dc-8e1b-409a-bd1b-056ff68439f7,543d9e3b-e72d-4dea-8f96-4403545b3fc4,2012-06-28,,CLT,5b0eebf9-f464-42d6-bd23-2752ddce7c78,01-31-2023,01-31-2023
56918d10-1a0b-40be-9d5e-ba1484800d6d,fb22c311-e95d-407a-b22b-7428ed27584e,eed3634a-bf5f-4bb1-8d78-e8d99045d804,1977-11-10,,CLT,f770b964-2bf9-4386-96ad-81cea49dce71,01-31-2023,01-31-2023
5463ddbe-d18e-4738-bf71-9bb98e73f079,7ec76663-a2d5-4363-b828-74c5722da80e,a8103182-5671-4de3-9fec-219000a7a501,2007-01-03,,PJ,1838a67d-8b00-49db-b092-167d8fbc503f,01-31-2023,01-31-2023
380ed184-3e43-4e7c-91da-f4e3229e66b7,5fe3c343-6f14-46db-ae88-63b96374cd81,ab351345-8f3c-4810-9153-7aafbde48328,2018-07-17,,PJ,4664d2c2-15fa-4054-a450-40e8b41d7ead,01-31-2023,01-31-2023
4c5c66fb-d1c8-4fb7-94d0-6f703522a790,80c4e8f1-ae69-458a-a4e5-96dc932c779b,6764c0cd-d48b-48bc-a1ac-4a859a824fd7,1988-04-26,,CLT,ce946580-23c4-413f-858a-a8522b90b5a7,01-31-2023,01-31-2023
b6c1cf37-f695-48c0-a160-65151d728c51,022d34c7-f373-4043-8c7c-fd4b39031b64,2982519d-6465-407e-8a48-bed41108e3d1,1980-06-29,,PJ,1017d567-c1a8-49ae-bc81-f37a4bf1359a,01-31-2023,01-31-2023
8bc76d64-f2fd-41c4-a0b9-8ebe9a9b714e,9faba5bc-92ef-4d2f-aac8-111a5f91f8cf,1ab735df-490f-4d0e-acca-29d0ea6a7700,1987-03-08,,PJ,b64d594b-1abc-4da0-9e06-413186bc2608,01-31-2023,01-31-2023
8d1e9931-985f-4915-a393-0e33f6a75622,6246b146-802d-462c-95e6-2426e0e51484,bfa5a6b4-064c-4d0b-8070-0dd9ccb8c9a1,2011-02-16,,CLT,fbb14db9-2f57-4045-a519-66eec17fcabc,01-31-2023,01-31-2023
3d849398-c185-4462-8ee1-faceee52d770,82725cd9-b261-4464-9326-3fc8b7bd546c,8273749b-284b-453d-a02b-279587acae44,1997-08-15,,PJ,b45a1504-3a23-422d-a2fb-7e14275789fb,01-31-2023,01-31-2023
1cb9dec2-9917-4a6b-a182-ebbe2be9e393,a7c75af8-21a3-4a74-bd74-786e387caccd,85aaaf97-9ab5-4259-a841-aedd2e819be3,2005-07-04,,PJ,8dd1b66e-f689-43e2-89d3-c23a781eba24,01-31-2023,01-31-2023
a7fb49cf-1877-4fb1-833d-496e72529cba,82d8a21a-759f-4d91-82a6-b7d3c9784e5f,c8f2770f-f71d-4a25-a57e-b4c3b1a45716,1981-08-07,,CLT,578da7e6-a802-42ad-bd34-6d188309758b,01-31-2023,01-31-2023
7769b9e8-bec2-4495-96bc-45e6992c35b0,8c30e3b6-d501-49fa-8da0-2177666e094a,a657a55b-f3cf-44ef-a214-1f7400f5e745,2001-04-19,,PJ,a1fc709d-17b1-4505-a9ed-1e1a5060b28c,01-31-2023,01-31-2023
ab757f19-64f9-4388-9ab8-9d7285de1ea4,3dd51886-c371-47d2-aa57-6446e34b1625,3f1da479-263f-4e02-a99c-fe35197210bf,2013-05-26,,PJ,ac1f4f6d-01d1-47ee-8f96-239237515208,01-31-2023,01-31-2023
684a6bea-a5ca-4106-8dbe-ebdfb6a75cb5,ed6b7c6b-9889-4454-a2a3-d476c3a9cd59,4dad76f6-6b44-43f3-ad85-c2837a9a5e82,1984-05-17,,PJ,d81c9b84-6b5c-4dbc-929e-2bf648e0d956,01-31-2023,01-31-2023
5b79dbde-89a0-4d12-ba2a-cf2909a9e1e9,a7c75af8-21a3-4a74-bd74-786e387caccd,f1297f1f-e707-4612-806d-fce81695a1db,2008-01-01,2022-04-02  ,PJ,951afcbd-c6ef-45fa-b262-92a828519b12,01-31-2023,01-31-2023
7fdf0c0f-de3d-4293-9ece-dab9eae8abb5,34cc7f75-5a21-4093-8f32-26a4bab112a3,f1297f1f-e707-4612-806d-fce81695a1db,2022-04-02  ,,PJ,951afcbd-c6ef-45fa-b262-92a828519b12,01-31-2023,01-31-2023
b6501319-9de7-439c-b527-e4e6c4f993e0,3912ab8d-46d3-4d5d-a487-8da285f3d739,22714740-26f5-4857-adf7-98ab495c249b,1996-05-23,,PJ,e3eb20f8-5373-428e-b9ca-38f101bcff25,01-31-2023,01-31-2023
a33d41f4-6dfe-44cd-9231-3b5e01f78276,82725cd9-b261-4464-9326-3fc8b7bd546c,4c1063a8-8fa5-4a8b-be85-b4d01f8892b8,1972-03-24,,CLT,3a057a78-74a0-4006-bc92-3b697574f402,01-31-2023,01-31-2023
67dabab8-ea29-4557-bad4-2fd9b2127489,82394810-0a52-4773-93f3-18a12214d821,52ec03d7-732f-4a01-8471-6ac10c7622d7,2009-08-29,,PJ,33d92ff0-96a3-4c8c-8247-57dfabde240b,01-31-2023,01-31-2023
30688a23-1dc8-4dcc-ae60-81c202c417fc,de40aa4f-7faf-4474-9ca7-42c466fff97b,851e2c10-5045-4aa8-b08f-f8f406a5c4ff,1972-10-24,,PJ,7c63419e-e7a3-434d-9066-0c58417ed355,01-31-2023,01-31-2023
b99853a1-20b2-40e8-b3b5-c4469de142a6,63846624-3bfe-4906-8132-400fa4e5374c,65599bfa-55d9-48fa-8ff9-032f224dbeb5,2000-08-11,,PJ,657742ce-a6a7-4130-afff-e98f661494f5,01-31-2023,01-31-2023
9bcaef2a-ac86-478c-8f34-09a000909c30,b42ea331-0dfa-4a52-b092-6fa0f30b02c8,68dca983-e6b3-4be3-a436-a48111414d4d,2015-05-08,,PJ,1f473d49-12da-4efb-a72f-0797c75c288a,01-31-2023,01-31-2023
75ed69f0-3c28-4be5-b8f7-f66b41899f2f,031eb7de-ee90-4a35-a55a-2008858d240f,504010ea-1623-4c21-8976-059d71356803,2018-02-18,,CLT,017dfec8-4a1b-4f8d-b477-0aba93f41f13,01-31-2023,01-31-2023
f34695de-1d19-48fb-81b5-f3153b906b61,d2832705-84d4-4863-8716-2e7129d5e4ea,508dc99b-fcb7-406c-a314-2ed5fcc7cd1d,2000-12-19,,PJ,2e46a0d3-8bff-4700-a100-d1d1c4277cd8,01-31-2023,01-31-2023
3995245f-a53a-4d05-93cc-3043817392e8,00f77457-0a27-4046-86d5-5be2ee6ef1e6,8eafe569-0c5a-41f4-82a7-b1e534829978,1988-04-16,,PJ,24093f01-ea0c-4caf-b607-1db4ee979530,01-31-2023,01-31-2023
a7fb9f38-95bd-4785-86b5-6ffaafa65979,8cb23881-bf78-43f8-85f2-d64ceaca12d2,8ef3e158-dc7a-4e09-8c57-e5ea04631199,1991-12-28,,CLT,fe7a8995-2a76-40c5-99f3-3dba99353d8a,01-31-2023,01-31-2023
6d297591-7fd2-49ac-ad8a-7d0029f9d32e,6b6640aa-c02b-46bd-a5ea-ec01c0462ab1,67815c88-93e5-4694-a28a-2f9c4e6ef242,2013-03-24,,CLT,0f2c3774-e159-4875-ba5e-ea789411aa71,01-31-2023,01-31-2023
6a2a09b9-1315-4f7c-a9a6-b1a0029c2234,30ae47c9-d404-472d-bb3b-cc11a720b304,fb071a7f-5edb-449b-8e55-4c5c35f8e5fe,1995-05-20,,CLT,c8f2770f-f71d-4a25-a57e-b4c3b1a45716,01-31-2023,01-31-2023
02887e90-7225-447d-8f1c-1542c61f43a6,b4a78eac-1379-4c61-a281-e4827f3e774f,d71210c1-4b4a-4419-a2e1-cf07a0b6d9d2,1994-05-27,,CLT,f517a5f7-4bf2-4dc3-b90f-c2d673dbfb2f,01-31-2023,01-31-2023
d36860c7-227b-461c-b844-630fb050a8dc,bc607324-5818-4355-aa7c-1fafb02a2ebc,575c9f32-c09b-40c6-b145-630ef471e33c,2002-10-10,,CLT,d8745a95-f938-4fdb-857d-8a81a25e45a2,01-31-2023,01-31-2023
5811bd42-c6f7-4e4f-ae4e-a4e7a2ee98be,7e4376ce-0b8f-4c35-9b02-be332b47ed1d,bc0a8422-a284-40e5-aadf-4e5c27acb288,1989-05-09,,PJ,eb45dba5-3451-436c-9b7e-14efba6cc7d2,01-31-2023,01-31-2023
8bd64245-14a7-484f-89a7-6d41141c1d25,432dc280-ec0f-4020-b287-f731f56fef27,5e71a0f5-d242-4583-aea7-9673cb3f1a7f,2008-11-30,,PJ,3000dff6-b0ac-4186-8907-ee37128e6ffb,01-31-2023,01-31-2023
0aa91391-2606-4e64-81a8-60cf8c647850,c93eb99b-9067-4559-b2ee-abc6e92ca5ae,3a02c1a5-2981-40fa-82d7-b18dc13dcab7,2002-12-13,,CLT,6d809e7f-2edf-4715-9292-d5f8805734ea,01-31-2023,01-31-2023
91ba33da-74a3-4012-be5e-0a25c3a11e30,edf0533a-bfbe-40a5-9a9c-b0965dba52d2,d3110155-be43-4ad6-9982-ea56225c4688,2003-08-17,,CLT,6f6e6d2b-b679-4c22-b8a2-f4c1e557f2a9,01-31-2023,01-31-2023
de3737c3-4119-4d97-a2f9-7c6992909b95,8ca74cd5-2426-4d53-9cf2-227011ac2600,c3049eec-5428-4de9-925f-105d12deae43,1985-08-27,,CLT,a0e23fd0-5aa2-474d-94a0-6600ffcfb52f,01-31-2023,01-31-2023
6438b5bb-a1ab-45f9-ae11-00a677f84578,b7f1a0da-89e6-4b67-8083-0b9a7b0aa285,6c92a36f-b7e4-4e53-8342-0023a2c8a6db,1973-07-21,,PJ,e207361d-9270-4a50-84ed-8f3729fb0408,01-31-2023,01-31-2023
e434495e-aff7-4584-88fb-6b5872eb3cf9,63846624-3bfe-4906-8132-400fa4e5374c,406cee97-0307-410d-b8e2-50732f8c0707,2010-05-10,,PJ,33dcffd3-334f-4a61-bc95-0079b46705b3,01-31-2023,01-31-2023
4525cafc-87de-4176-9f5a-33ccdfda57db,a54e5eb7-4e4e-4490-831f-3b5611222b3f,1584da2a-9213-49f4-b650-4ea18b6fd101,2010-01-22,,PJ,94c6c790-3612-4b35-93a1-50d98aa5b7f6,01-31-2023,01-31-2023
