id,employee_id,CPF,Nome,Email,Telefone,RG,Nacionalidade,Dt. Nascimento,Sexo,Raça e Cor,Estado Civil,Mãe,Pai,Endereço Completo,Criado_em,Upload_em
6f356d5a-f5f0-47c0-92c0-3db5e5ecd35e,e60744d6-6ad2-4bc8-a720-e822eaa8998a,60182627323,Vicente da Cruz,gustavo95@example.org,+55 (071) 8785 6751,37144472,Brasileiro(a),1979-12-14,Masculino,Branco(a),Casado(a),Evelyn Fogaça,Ian Costela,"Residencial Fernandes, 546
Vila Independencia 1ª Seção
59869425 da Conceição Paulista / RS",01-30-2023,01-30-2023
96123811-85f7-4786-a265-cab4aa60a121,1d460a8d-833b-4096-b3eb-ed691e6b932a,78022875075,Gustavo Mendes,emanuellada-rosa@example.com,+55 61 8365 1328,74747356,Brasileiro(a),1990-05-07,Feminino,Pardo(a),Viúvo(a),Maysa Porto,Antônio Almeida,"Praça Lucas Gabriel Monteiro
Unidas
54009777 Costela da Mata / ES",01-30-2023,01-30-2023
c1fcc104-723b-4d81-85ed-1017afc024a7,1d460a8d-833b-4096-b3eb-ed691e6b932a,78022875075,Gustavo Mendes,emanuellada-rosa@example.com,+55 61 8365 1328,74747356,Brasileiro(a),1990-05-07,Feminino,Indígena,Viúvo(a),Maysa Porto,Antônio Almeida,"Praça Lucas Gabriel Monteiro
Unidas
54009777 Costela da Mata / ES",01-30-2023,01-30-2023
80e4b707-ca8d-4fc9-946b-013e2cb9d99e,1d460a8d-833b-4096-b3eb-ed691e6b932a,78022875075,Gustavo Mendes,emanuellada-rosa@example.com,+55 61 8365 1328,74747356,Brasileiro(a),1990-05-07,Feminino,Pardo(a),Viúvo(a),Maysa Porto,Antônio Almeida,"Praça Lucas Gabriel Monteiro
Unidas
54009777 Costela da Mata / ES",01-30-2023,01-30-2023
bb6eb01f-bb4b-41ff-935e-bda52b010f3d,1fe76ff6-e440-4509-b709-bb075c67150c,33453127200,Maria Fernanda Cavalcanti,davi-lucasbarros@example.org,+55 (061) 3803-9868,35798529,Brasileiro(a),1999-05-19,Masculino,Branco(a),Viúvo(a),Helena Cardoso,Sr. Luiz Gustavo Duarte,"Viaduto Martins, 7
Santa Branca
98451-965 Cunha da Praia / SE",01-30-2023,01-30-2023
96dc3d60-53e4-43b9-980c-276e18ebbb73,df8a9fb9-b537-4b1b-992a-1068a04d8198,63409848129,Dr. Vitor Gabriel Moraes,luiz-otavioda-costa@example.org,+55 71 7469-5548,88377627,Brasileiro(a),1970-10-16,Feminino,Branco(a),Divorciado(a),Alana Moura,Dr. Felipe Araújo,"Trecho de Jesus, 18
Alto Caiçaras
06710666 Viana / GO",01-30-2023,01-30-2023
24cbe7d7-a811-456d-b65c-4cb55a0ed6cf,f242f9a5-c259-48e9-afe7-af6e9efce53f,78281286308,Sr. João Miguel Pires,theoduarte@example.com,+55 11 4620 9253,54391960,Brasileiro(a),1979-05-17,Feminino,Preto(a),Casado(a),Dra. Joana Santos,Otávio Vieira,"Quadra da Cruz
Penha
24234972 Lopes / MA",01-30-2023,01-30-2023
e4c6be29-f61f-4b51-8b85-29496b54b3d3,d288247a-1fe6-43ab-8a9a-b72003476d2e,95632741165,Gustavo Alves,caio89@example.net,+55 71 1105 4655,71027478,Brasileiro(a),2021-05-31,Feminino,Indígena,Casado(a),Ana Luiza Dias,Felipe Duarte,"Viaduto de Ferreira, 301
Itapoa
68054-840 Cunha / GO",01-30-2023,01-30-2023
090bd2e0-c4f5-4cd9-868d-29358e5a7727,1819226c-dba5-4d3c-abb0-a77fdda215d8,39320393387,Dra. Vitória Campos,unovaes@example.com,+55 (071) 8216-7700,54782365,Brasileiro(a),2019-07-15,Outro,Indígena,Solteiro(a),Bianca da Mata,Vinicius Cavalcanti,"Largo de Ribeiro
Madre Gertrudes
80240-447 Teixeira do Sul / PE",01-30-2023,01-30-2023
57517c38-6150-4065-9d55-70eef1da231f,2bade1bf-65b1-422f-b7b0-a53b113f2248,66300708612,Daniela da Conceição,nascimentoraul@example.com,0900-624-1760,11385536,Brasileiro(a),1983-03-19,Masculino,Indígena,Divorciado(a),Manuela Moreira,Bruno da Rosa,"Jardim Luiz Gustavo Rezende, 12
Santa Rosa
20043108 Pereira / PA",01-30-2023,01-30-2023
9d74f724-11ea-4fa2-a485-abd19c010a6a,94335941-32e7-4281-bc54-75438a1bb359,27071011638,Pedro Miguel Souza,nogueiramiguel@example.org,+55 (031) 7307-6735,44201975,Brasileiro(a),2011-03-23,Outro,Preto(a),Solteiro(a),Srta. Clara Teixeira,Henrique Silva,"Estrada de da Cruz, 49
Cidade Jardim
60386-208 da Paz dos Dourados / RR",01-30-2023,01-30-2023
85dcb421-17fe-4a85-b833-cc4e1209d969,7346b8df-6a6c-4e9b-a90b-908746f663c5,29625286721,Amanda Silva,luiz-gustavocardoso@example.org,+55 84 0292 4626,95798508,Brasileiro(a),2015-12-27,Outro,Branco(a),Viúvo(a),Srta. Rafaela Nogueira,Sr. Henrique Viana,"Campo de Barros, 55
Cidade Jardim Taquaril
86584223 Silveira de Alves / RJ",01-30-2023,01-30-2023
92287e16-b1a1-49e1-bf10-feaffd56f763,ac3279ad-52d2-44ad-86c9-6e604e4abedf,54710058319,Isadora Barbosa,luiz-henrique64@example.org,(051) 5604-0601,79695972,Brasileiro(a),1971-06-21,Outro,Indígena,Viúvo(a),Maria Luiza Souza,Gabriel Lima,"Esplanada Gabriela Fogaça, 40
São Marcos
22715182 da Conceição / TO",01-30-2023,01-30-2023
8f2220cb-d493-4406-abda-20cea139d5d5,72abc247-9452-4070-8e65-85116ea2b5fd,94631917208,Raquel Gonçalves,zaragao@example.org,84 3810 6679,23125344,Brasileiro(a),1976-10-08,Feminino,Indígena,Casado(a),Ana Lívia Barbosa,Thiago Azevedo,"Trevo Ana Cavalcanti
Delta
24125-698 Gonçalves / DF",01-30-2023,01-30-2023
6e786597-7091-432f-bafa-be6fca5583de,d0552ada-531f-49d9-a064-9b07e500e939,90030451969,Mariana Cardoso,jrezende@example.com,0300-443-2104,43998875,Brasileiro(a),1983-07-28,Masculino,Branco(a),Solteiro(a),Isis Pereira,Lucas Gabriel Azevedo,"Praça Luiz Gustavo Lima
Vila Barragem Santa Lúcia
89770-133 da Rosa / RN",01-30-2023,01-30-2023
fd4ab527-fb14-4cd1-a29c-1e8b6d59f36a,d98b45b3-abbb-4c37-b5ab-6014400d6890,27243136177,Srta. Agatha Moura,ana-julia51@example.org,+55 81 4536-7775,56154653,Brasileiro(a),1996-01-31,Outro,Indígena,Casado(a),Bruna Azevedo,Erick Almeida,"Viaduto de Costela
Conjunto Floramar
01843752 Correia Verde / AP",01-30-2023,01-30-2023
d89e20b9-bd1e-4554-bede-13960ede53f0,6fa971dd-c096-43a7-92df-950afbf792d4,91847271937,Letícia Cardoso,da-matamaria-eduarda@example.net,+55 (051) 4580-3744,77685850,Brasileiro(a),2002-09-30,Feminino,Indígena,Viúvo(a),Camila Pinto,Daniel Cunha,"Passarela Eduardo Fernandes, 5
Conjunto Taquaril
01010-568 Nunes / MS",01-30-2023,01-30-2023
a246c77c-be7f-44cb-96b2-cee7f1b48c26,6fa971dd-c096-43a7-92df-950afbf792d4,91847271937,Letícia Cardoso,da-matamaria-eduarda@example.net,+55 (051) 4580-3744,77685850,Brasileiro(a),2002-09-30,Feminino,Preto(a),Viúvo(a),Camila Pinto,Daniel Cunha,"Passarela Eduardo Fernandes, 5
Conjunto Taquaril
01010-568 Nunes / MS",01-30-2023,01-30-2023
b1e7a23d-3dd3-4201-b6a8-6d2898710179,5e954b52-145e-43b4-bb8f-94ad9b95cf86,76521464772,Alexia Barros,joao-lucas11@example.net,(071) 0352 7939,39715485,Brasileiro(a),2020-10-16,Feminino,Pardo(a),Divorciado(a),Maria Julia da Conceição,Calebe Silva,"Trevo de Peixoto
Candelaria
98856-968 da Mota das Pedras / TO",01-30-2023,01-30-2023
1e3e479b-a72e-4e2b-a661-3a11087bb3f9,1e66ccbf-91f6-485c-abea-f0c80148cbf4,65075635175,Yuri da Costa,martinsmanuela@example.net,(041) 0592-3082,77952400,Brasileiro(a),1997-04-02,Feminino,Preto(a),Solteiro(a),Brenda da Paz,Sr. Enrico Pereira,"Praia Fernandes, 6
Conjunto Serra Verde
87907385 Martins Alegre / RN",01-30-2023,01-30-2023
dc45a9f9-2431-4320-aa47-1741dd406e41,cc5e4543-9f71-4cca-abe7-bd7adebd6ebd,94580801592,Bryan Duarte,isilva@example.org,(084) 2824 8883,23174883,Brasileiro(a),2005-12-06,Outro,Pardo(a),Viúvo(a),Helena Vieira,Alexandre Cardoso,"Avenida de Araújo, 675
Varzea Da Palma
13066031 Novaes de Goiás / RN",01-30-2023,01-30-2023
c89216cc-fe70-494a-b4b3-e1929e819b7f,cc5e4543-9f71-4cca-abe7-bd7adebd6ebd,94580801592,Bryan Duarte,isilva@example.org,(084) 2824 8883,23174883,Brasileiro(a),2005-12-06,Outro,Branco(a),Viúvo(a),Helena Vieira,Alexandre Cardoso,"Avenida de Araújo, 675
Varzea Da Palma
13066031 Novaes de Goiás / RN",01-30-2023,01-30-2023
848c8145-6980-4e06-a255-08c595588e67,e1a6c7a0-9a45-4663-b1b3-b9d15a9bbd09,51011539395,Ian Silva,isadora04@example.org,41 1383-5287,70426219,Brasileiro(a),2002-09-21,Outro,Indígena,Solteiro(a),Emanuella Oliveira,Fernando Cavalcanti,"Distrito Luiza Moraes, 730
São Paulo
23286527 Pires / SC",01-30-2023,01-30-2023
8a61c6f9-4619-4c14-9e6f-40324d554384,e8fc1462-bad9-498d-87f0-d771821ccfdc,49214726634,Vitor Ramos,alicia92@example.com,+55 81 2945-5493,92108567,Brasileiro(a),2016-12-13,Outro,Preto(a),Casado(a),Fernanda Nogueira,Rafael Cardoso,"Área Moraes, 5
Vila Jardim Montanhes
08236603 Moreira de Nascimento / PA",01-30-2023,01-30-2023
27aec5ba-866e-4500-b227-7a6a96da4e98,0dd3269f-c7c2-42e6-9d4a-b8abb090b216,17536684068,Catarina Peixoto,nathan96@example.com,11 8021 0507,82634954,Brasileiro(a),1973-08-08,Feminino,Indígena,Solteiro(a),Sra. Ana Laura Viana,Ryan Pinto,"Área de Campos, 89
Distrito Industrial Do Jatoba
74349196 Barbosa do Campo / TO",01-30-2023,01-30-2023
6ac50626-e884-4439-af6c-6d295820cbad,69e725c6-c830-4c51-8b5f-e834037394b6,17367225600,Luiz Fernando Nunes,wdas-neves@example.net,+55 (061) 7959-9601,63855628,Brasileiro(a),2021-05-23,Outro,Indígena,Viúvo(a),Maria Clara da Paz,Vitor Castro,"Avenida da Conceição, 8
Bernadete
07110-497 da Rocha do Galho / AM",01-30-2023,01-30-2023
7e92f11f-ce3e-4eb0-973e-2ad2208942d6,801830cf-580b-416a-a06a-a39e69534481,36550885762,Sophia Barros,brunaoliveira@example.com,(041) 0247 7780,33284968,Brasileiro(a),1991-08-13,Outro,Branco(a),Viúvo(a),Marcela Costela,Luiz Miguel Aragão,"Esplanada de Vieira, 44
Novo Das Industrias
57681-984 Mendes Alegre / DF",01-30-2023,01-30-2023
66c265f7-ac33-4b07-b48d-fdfc3a9cde3f,06529853-9e15-442f-9054-a769c5935fe2,23386186591,Sra. Rebeca Fernandes,isaacnogueira@example.net,+55 81 4169 4538,16570309,Brasileiro(a),1987-07-28,Feminino,Branco(a),Solteiro(a),Marcela da Rocha,Luiz Miguel Gomes,"Rua Ribeiro, 56
Barro Preto
08517973 Correia do Norte / MA",01-30-2023,01-30-2023
40aef559-17b5-471f-8f0e-0a168ce1c24c,eab854a4-e209-4997-a243-fafcb668f840,76735657162,Maysa Gomes,alana13@example.net,(071) 2778 6679,34024207,Brasileiro(a),1989-10-27,Masculino,Branco(a),Solteiro(a),Mariane da Cunha,Sr. Davi Lucca Souza,"Viaduto de Pinto, 243
Leticia
45137231 Pereira de Gonçalves / SE",01-30-2023,01-30-2023
dcf516bd-faf7-40dc-a0ea-1b0c72a4a6ce,639dd393-8a41-4c7e-a260-116c5dbc0775,32787549743,Thiago da Paz,cunhasabrina@example.org,(081) 9046 4881,11909970,Brasileiro(a),2006-06-03,Outro,Branco(a),Divorciado(a),Srta. Maria Almeida,Otávio da Conceição,"Vila de Araújo, 84
Nova Gameleira
89110249 Azevedo do Campo / AC",01-30-2023,01-30-2023
22ba8ef6-0c01-47bb-8c8b-b6cb943fda2f,f292773f-98c8-4bf7-8e31-9b749c270d22,15861964462,Cecília Vieira,oazevedo@example.net,51 6297 7967,83911546,Brasileiro(a),2003-04-17,Feminino,Branco(a),Solteiro(a),Alícia Aragão,Dr. Paulo Monteiro,"Estação Bernardo Barros, 47
Vila Independencia 3ª Seção
65763-120 Barbosa / SP",01-30-2023,01-30-2023
0525c8a4-e637-44ea-a9d7-650c7762308e,cedc2c5c-5db7-4711-abb7-c9c7ab7ad916,92413270147,Catarina Lopes,da-luzerick@example.com,0500-025-7947,79964144,Brasileiro(a),1979-11-02,Masculino,Branco(a),Solteiro(a),Srta. Melissa Sales,Leandro Silveira,"Jardim de Gonçalves, 6
Aparecida
35329716 da Paz / AP",01-30-2023,01-30-2023
13a567c2-15dc-4a4e-a5d4-18fd121465b0,e95714d9-c1c3-4dd3-a165-756031430db7,88875788081,Nicole da Costa,da-motajoaquim@example.com,+55 81 4745-0441,72953847,Brasileiro(a),2012-06-22,Feminino,Branco(a),Solteiro(a),Maria Eduarda Melo,Benjamin Castro,"Viaduto Martins, 89
Castelo
22776-279 Dias do Amparo / MS",01-30-2023,01-30-2023
6a6515cb-ac33-4d2e-ab27-5581fdb96399,e22d404f-e4fb-4a42-8076-7c65fc6b559e,39026558120,João Gabriel Nogueira,ana-sophiaalves@example.net,+55 84 4812 7251,82002867,Brasileiro(a),1991-08-27,Feminino,Preto(a),Solteiro(a),Mariane Costa,Luiz Gustavo da Rosa,"Distrito Lima, 927
Vila Pilar
33179-223 Porto / SC",01-30-2023,01-30-2023
75d4ec63-bff5-4fce-b8f5-ff35cb47ba60,ad32fa62-15d9-4fe0-a8cf-64b047e54268,66602687205,Laura Oliveira,pereiranicole@example.com,(041) 3632-3462,92860038,Brasileiro(a),1997-04-30,Masculino,Branco(a),Casado(a),Sophia Melo,Igor Pinto,"Jardim de Vieira
São Luiz
68502361 da Mata de Araújo / AP",01-30-2023,01-30-2023
d08882e4-61ce-439d-adeb-b30db0c4e87c,e743506b-2093-48e9-b16f-f373834bac7d,98345227860,Marcelo Cardoso,enzo-gabriel83@example.net,(071) 6027 9010,66900498,Brasileiro(a),1972-07-27,Masculino,Indígena,Solteiro(a),Helena Silva,Luigi Cavalcanti,"Loteamento de Carvalho, 5
Capitão Eduardo
71017-830 Araújo da Praia / RS",01-30-2023,01-30-2023
fad4a66f-cd3a-4239-aba5-1f536e72636e,4b7fa2a6-904d-4e2a-a3c8-92aa9b522eca,68698321407,João Miguel Barros,ucaldeira@example.net,(061) 3783-2211,33810477,Brasileiro(a),2013-12-06,Feminino,Indígena,Casado(a),Dra. Valentina Souza,Luiz Fernando Monteiro,"Largo Fernandes, 92
Canadá
27422-731 Silveira de Minas / TO",01-30-2023,01-30-2023
c7940293-f0dd-4b36-99e6-174405391fef,8b1fabe0-3d4f-4d26-a708-c87efc8db5e2,39710971797,Vitor Hugo Gonçalves,eduardo70@example.com,21 3551-3969,88868826,Brasileiro(a),1983-08-10,Masculino,Branco(a),Divorciado(a),Sra. Marina Teixeira,Dr. Francisco da Rosa,"Núcleo Luiza Cavalcanti, 80
São Sebastião
29553-428 Castro do Galho / RO",01-30-2023,01-30-2023
158c793e-4cb5-4daa-83e5-1ecadb8379d5,54530a41-9dea-42f0-afd5-73a3c1aaa660,82949842985,Vitor Gabriel Gomes,vicente99@example.com,+55 71 9071-4949,29215352,Brasileiro(a),1996-05-31,Outro,Indígena,Divorciado(a),Cecília das Neves,Gabriel da Mata,"Loteamento Mendes
Nova Pampulha
53369-795 da Mota / BA",01-30-2023,01-30-2023
5c7f9063-a441-4bf7-8f2b-2dbfff0d7b2f,05a5760a-470b-4d70-9b2f-8a5670eb2609,62104124691,Bianca Moura,sofia50@example.org,31 1195 0663,89430697,Brasileiro(a),1971-04-09,Masculino,Preto(a),Solteiro(a),Maria Fernanda da Mota,Davi Lucca Pires,"Loteamento Fogaça, 68
Vila Jardim Alvorada
12085143 Ribeiro de Gomes / AM",01-30-2023,01-30-2023
d8389886-bcad-4aa0-82c2-107590ddb714,bc418576-91f1-49a3-b87d-272d3194b97c,40377382508,Mariane Ramos,baraujo@example.org,+55 51 6228 8312,26972620,Brasileiro(a),2001-06-12,Masculino,Preto(a),Viúvo(a),Yasmin Viana,Antônio Caldeira,"Residencial de Carvalho, 3
Vila Ouro Minas
82038024 Rocha / AM",01-30-2023,01-30-2023
f58dd92b-ab2c-4209-8d3c-fc1f7d99fd36,5f2ac60c-0fa1-49af-8282-d923d8f0cf16,84545788135,Ana Carolina Ramos,fariasmaria@example.com,81 0848 5436,18381324,Brasileiro(a),1997-03-05,Outro,Branco(a),Solteiro(a),Gabrielly Cardoso,Pedro Miguel Rocha,"Vereda de Pires, 17
Conjunto Bonsucesso
83133-910 Nogueira / PI",01-30-2023,01-30-2023
6ee40b80-7db2-4f2a-bb72-375d9372ab45,1c6c31f4-30fc-41ab-8965-57a6724cfc85,88495157446,Dra. Julia da Mota,zda-rocha@example.org,41 4462-7479,89248400,Brasileiro(a),1992-01-07,Masculino,Branco(a),Viúvo(a),Luna Silva,João Pedro Silva,"Setor Gabriela Pires, 32
Vila Ipiranga
74248175 Costela Paulista / TO",01-30-2023,01-30-2023
1bc59352-becc-4463-bca8-0fc3b59ee95b,00add2c7-4a45-4252-b4f6-3c7a0ea2aba9,61583091655,Felipe Pinto,raul45@example.org,(071) 1759 5936,80129541,Brasileiro(a),1986-12-04,Outro,Indígena,Divorciado(a),Sra. Isis Almeida,Matheus Ferreira,"Parque Heloísa Gonçalves, 14
Serrano
68985843 da Mota de da Rocha / RO",01-30-2023,01-30-2023
00a623e4-09c6-462f-afe7-30fcb3be35cb,553fc8da-784f-4940-bfc4-e77f05f5a74e,96619418114,Srta. Milena Novaes,bryan41@example.com,(011) 0256 1882,83403624,Brasileiro(a),2003-01-25,Feminino,Branco(a),Viúvo(a),Alícia Gonçalves,Lucas Gabriel Azevedo,"Núcleo de Gomes, 4
Lagoinha
45940-109 da Paz Grande / ES",01-30-2023,01-30-2023
bc5d6e62-7266-4b78-a2a4-c8b342d63a56,66ae8d28-7437-44b5-9b84-ec18785d1e63,75992893814,Carolina Caldeira,piresraquel@example.net,81 7804 7155,19233861,Brasileiro(a),1992-07-14,Masculino,Preto(a),Viúvo(a),Eduarda Oliveira,Dr. Fernando Freitas,"Recanto de Vieira, 461
Urca
19835-956 Aragão de Cavalcanti / MT",01-30-2023,01-30-2023
68bc1c0f-6aad-4e78-ab39-7097b2aa18d8,09bd8bef-08b1-4bd1-aa1f-30920ce6b7f7,11935568759,Bruna Souza,guilhermefarias@example.net,0800-804-8737,10137057,Brasileiro(a),1980-08-22,Outro,Preto(a),Casado(a),Valentina Cavalcanti,Bruno Araújo,"Quadra de da Cunha, 256
Candelaria
22684816 Martins / RS",01-30-2023,01-30-2023
bd29783a-7fde-48fa-a0dd-2282482b89c8,09bd8bef-08b1-4bd1-aa1f-30920ce6b7f7,11935568759,Bruna Souza,guilhermefarias@example.net,0800-804-8737,10137057,Brasileiro(a),1980-08-22,Outro,Indígena,Casado(a),Valentina Cavalcanti,Bruno Araújo,"Quadra de da Cunha, 256
Candelaria
22684816 Martins / RS",01-30-2023,01-30-2023
a4ba53a5-6bd7-42d8-8e7b-7f679f04675b,09bd8bef-08b1-4bd1-aa1f-30920ce6b7f7,11935568759,Bruna Souza,guilhermefarias@example.net,0800-804-8737,10137057,Brasileiro(a),1980-08-22,Outro,Branco(a),Casado(a),Valentina Cavalcanti,Bruno Araújo,"Quadra de da Cunha, 256
Candelaria
22684816 Martins / RS",01-30-2023,01-30-2023
32922c56-ada2-40da-9d5c-a551d047e79f,0fae8a02-8fbf-40bd-9306-3d256c1045c0,29723672315,João Miguel Castro,pdas-neves@example.net,(081) 3726-3412,33271827,Brasileiro(a),1975-05-18,Feminino,Indígena,Solteiro(a),Emilly da Mota,Lucas Gabriel Fogaça,"Via Moreira, 79
Santa Cecilia
79720-840 Aragão Paulista / AP",01-30-2023,01-30-2023
dfd6177a-44c4-4e69-91f5-88ebe458752c,91b9283c-352a-438b-a843-5f79e7152957,14086898706,Pietro Peixoto,ocavalcanti@example.com,61 7189-4337,78555878,Brasileiro(a),1997-06-01,Feminino,Branco(a),Solteiro(a),Srta. Maria Julia Moraes,Sr. Leandro Pinto,"Esplanada Dias
Vila Mantiqueira
76697656 Nascimento Grande / CE",01-30-2023,01-30-2023
06228318-1b14-43b7-bd8f-4a01a294cf27,4b4f88ce-3b52-434d-bd05-a501230014b3,57299579789,João Pedro Melo,bianca53@example.net,(021) 3278-7708,51983664,Brasileiro(a),2009-03-01,Outro,Branco(a),Divorciado(a),Elisa Mendes,Samuel Barros,"Alameda de Barbosa, 5
Centro
24886297 Moreira / RJ",01-30-2023,01-30-2023
f943df62-6ae1-4d77-b493-66726167df81,a2ae8e4e-ee45-43f2-9f74-c8fd07142ac5,85956136926,Bryan Fogaça,sda-rosa@example.net,+55 (084) 1201 1205,95338946,Brasileiro(a),1990-06-06,Feminino,Indígena,Divorciado(a),Luiza Souza,Augusto Santos,"Trecho da Rosa, 18
Conjunto São Francisco De Assis
05835-057 Rodrigues do Oeste / RN",01-30-2023,01-30-2023
bd5113a0-4b55-4050-b482-0f3db4954e46,200410eb-29bd-4ad3-bb29-b76394ca4c55,88745973585,Alexandre da Costa,ana-vitoriasouza@example.com,(031) 2030-9562,42926258,Brasileiro(a),2011-06-07,Feminino,Preto(a),Viúvo(a),Joana Duarte,Ian Rezende,"Quadra de Rezende, 743
Graça
71473896 Pereira / PE",01-30-2023,01-30-2023
babbc5c7-5d97-4ea1-808a-fcc353dd53b1,200410eb-29bd-4ad3-bb29-b76394ca4c55,88745973585,Alexandre da Costa,ana-vitoriasouza@example.com,(031) 2030-9562,42926258,Brasileiro(a),2011-06-07,Feminino,Branco(a),Viúvo(a),Joana Duarte,Ian Rezende,"Quadra de Rezende, 743
Graça
71473896 Pereira / PE",01-30-2023,01-30-2023
f61b5b1e-b775-4656-80e6-ea65e54b7827,6d7d0e75-a2f0-4e1a-9236-44d7c9a14dcd,42367451246,Letícia Azevedo,tcorreia@example.org,(071) 8619 9949,11159797,Brasileiro(a),1982-10-15,Feminino,Indígena,Casado(a),Luna Dias,Henrique Caldeira,"Praia Kamilly Lima, 298
Vila Paraíso
26309-113 Moreira das Flores / SP",01-30-2023,01-30-2023
